            -0.020000000000000      291043109.409185588359833      291043041.301345527172089             68.107840066534948
            -0.019900000000000      289648386.544125556945801      289648314.640629768371582             71.903495775150631
            -0.019800000000000      288253663.866141676902771      288253587.979914009571075             75.886227691521057
            -0.019700000000000      286858941.382938444614410      286858861.319198250770569             80.063740195411242
            -0.019600000000000      285464219.102448523044586      285464134.658482551574707             84.443965964870358
            -0.019500000000000      284069497.032834410667419      284069407.997766792774200             89.035067637255793
            -0.019400000000000      282674775.182490110397339      282674681.337050974369049             93.845439148478903
            -0.019300000000000      281280053.560042023658752      281279954.676335275173187             98.883706728272003
            -0.019200000000000      279885332.174349069595337      279885228.015619516372681            104.158729528792122
            -0.019100000000000      278490611.034503638744354      278490501.354903757572174            109.679599863413671
            -0.019000000000000      277095890.149831056594849      277095774.694187998771667            115.455643032151059
            -0.018900000000000      275701169.529888927936554      275701048.033472239971161            121.496416709766194
            -0.018800000000000      274306449.184466361999512      274306321.372756481170654            127.811709872283046
            -0.018700000000000      272911729.123581945896149      272911594.712040722370148            134.411541237344267
            -0.018600000000000      271517009.357482194900513      271516868.051325023174286            141.306157193601678
            -0.018500000000000      270122289.896638393402100      270122141.390609204769135            148.506029194154962
            -0.018400000000000      268727570.751744031906128      268727414.729893445968628            156.021850588919591
            -0.018300000000000      267332851.933710575103760      267332688.069177716970444            163.864532870755539
            -0.018200000000000      265938133.453663259744644      265937961.408461958169937            172.045201310166988
            -0.018100000000000      264543415.322936177253723      264543234.747746229171753            180.575189953479565
            -0.018000000000000      263148697.553066402673721      263148508.087030440568924            189.466035959528568
            -0.017900000000000      261753980.155787944793701      261753781.426314681768417            198.729473250116484
            -0.017800000000000      260359263.143024414777756      260359054.765598952770233            208.377425449803383
            -0.017700000000000      258964546.526881277561188      258964328.104883193969727            218.421998090971982
            -0.017600000000000      257569830.319637537002563      257569601.444167464971542            228.875470060584860
            -0.017500000000000      256175114.533735930919647      256174874.783451676368713            239.750284265610787
            -0.017400000000000      254780399.181773424148560      254780148.122735917568207            251.059037494756183
            -0.017300000000000      253385684.276489645242691      253385421.462020188570023            262.814469454888865
            -0.017200000000000      251990969.830755382776260      251990694.801304429769516            275.029450961392342
            -0.017100000000000      250596255.857559949159622      250595968.140588700771332            287.716971262647633
            -0.017000000000000      249201542.369997411966324      249201241.479872941970825            300.890124479893018
            -0.016900000000000      247806829.381252348423004      247806514.819157212972641            314.562095144894613
            -0.016800000000000      246412116.904584288597107      246411788.158441483974457            328.746142819114198
            -0.016700000000000      245017404.953311502933502      245017061.497725725173950            343.455585779475655
            -0.016600000000000      243622693.540793687105179      243622334.837009936571121            358.703783757312465
            -0.016500000000000      242227982.680413931608200      242227608.176294207572937            374.504119718700622
            -0.016400000000000      240833272.385559111833572      240832881.515578448772430            390.869980676127284
            -0.016300000000000      239438562.669600248336792      239438154.854862719774246            407.814737523260931
            -0.016200000000000      238043853.545870840549469      238043428.194146960973740            425.351723886581453
            -0.016100000000000      236649145.027645170688629      236648701.533431172370911            443.494213989694344
            -0.016000000000000      235254437.128114968538284      235253974.872715443372726            462.255399528345492
            -0.015900000000000      233859729.860365241765976      233859248.211999684572220            481.648365556470708
            -0.015800000000000      232465023.237349331378937      232464521.551283955574036            501.686065386027735
            -0.015700000000000      231070317.271862715482712      231069794.890568196773529            522.381294505895198
            -0.015600000000000      229675611.976515978574753      229675068.229852437973022            543.746663527772171
            -0.015500000000000      228280907.363706856966019      228280341.569136679172516            565.794570169745953
            -0.015400000000000      226886203.445591211318970      226885614.908420920372009            588.537170291068492
            -0.015300000000000      225491500.234053194522858      225490888.247705191373825            611.986347994618541
            -0.015200000000000      224096797.740674257278442      224096161.586989432573318            636.153684816576970
            -0.015100000000000      222702095.976701706647873      222701434.926273673772812            661.050428025984047
            -0.015000000000000      221307394.953015983104706      221306708.265557914972305            686.687458060078029
            -0.014900000000000      219912694.680097281932831      219911981.604842156171799            713.075255124595060
            -0.014800000000000      218517995.167991429567337      218517254.944126427173615            740.223864991613709
            -0.014700000000000      217123296.426274687051773      217122528.283410668373108            768.142864030949227
            -0.014600000000000      215728598.464018434286118      215727801.622694909572601            796.841323514615510
            -0.014500000000000      214333901.289752393960953      214333074.961979150772095            826.327773237421980
            -0.014400000000000      212939204.911427915096283      212938348.301263421773911            856.610164500362885
            -0.014300000000000      211544509.336380183696747      211543621.640547662973404            887.695832507101386
            -0.014200000000000      210149814.571290135383606      210148894.979831904172897            919.591458227471435
            -0.014100000000000      208755120.622145920991898      208754168.319116145372391            952.303029785627473
            -0.014000000000000      207360427.494203865528107      207359441.658400446176529            985.835803434109039
            -0.013900000000000      205965735.191948860883713      205964714.997684687376022           1020.194264178765934
            -0.013800000000000      204571043.719055056571960      204569988.336968928575516           1055.382086123128374
            -0.013700000000000      203176353.078345805406570      203175261.676253199577332           1091.402092604417703
            -0.013600000000000      201781663.271753609180450      201780535.015537410974503           1128.256216196974037
            -0.013500000000000      200386974.300280332565308      200385808.354821681976318           1165.945458662368992
            -0.013400000000000      198992286.163956850767136      198991081.694105923175812           1204.469850928945107
            -0.013300000000000      197597598.861803352832794      197596355.033390164375305           1243.828413186857233
            -0.013200000000000      196202912.391789615154266      196201628.372674435377121           1284.019115187981242
            -0.013100000000000      194808226.750795483589172      194806901.711958646774292           1325.038836843211584
            -0.013000000000000      193413541.934572130441666      193412175.051242917776108           1366.883329212683066
            -0.012900000000000      192018857.937703162431717      192017448.390527188777924           1409.547175987376477
            -0.012800000000000      190624174.753566950559616      190622721.729811400175095           1453.023755563294799
