            -0.020000000000000 108329930829703.140625000000000 108329930829703.156250000000000             -0.020427289377801
            -0.019900000000000 96533779351341.828125000000000 96533779351341.843750000000000             -0.022078485838910
            -0.019800000000000 86022122274802.421875000000000 86022122274802.453125000000000             -0.023853857174346
            -0.019700000000000 76655089755979.843750000000000 76655089755979.875000000000000             -0.025761949679266
            -0.019600000000000 68308042514065.273437500000000 68308042514065.304687500000000             -0.027811833762171
            -0.019500000000000 60869913360702.273437500000000 60869913360702.304687500000000             -0.030013131173241
            -0.019400000000000 54241729321645.390625000000000 54241729321645.421875000000000             -0.032376043288600
            -0.019300000000000 48335294686030.125000000000000 48335294686030.156250000000000             -0.034911380465816
            -0.019200000000000 43072017459684.140625000000000 43072017459684.179687500000000             -0.037630592484139
            -0.019100000000000 38381863607082.109375000000000 38381863607082.148437500000000             -0.040545800080947
            -0.019000000000000 34202425166909.339843750000000 34202425166909.382812500000000             -0.043669827593707
            -0.018900000000000 30478089841426.558593750000000 30478089841426.605468750000000             -0.047016236714299
            -0.018800000000000 27159301010057.945312500000000 27159301010057.996093750000000             -0.050599361359989
            -0.018700000000000 24201898320817.031250000000000 24201898320817.085937500000000             -0.054434343662476
            -0.018600000000000 21566530085374.917968750000000 21566530085374.976562500000000             -0.058537171073391
            -0.018500000000000 19218129658999.328125000000000 19218129658999.390625000000000             -0.062924714581341
            -0.018400000000000 17125448837992.287109375000000 17125448837992.355468750000000             -0.067614768032083
            -0.018300000000000 15260642065933.656250000000000 15260642065933.728515625000000             -0.072626088539657
            -0.018200000000000 13598895916111.154296875000000 13598895916111.232421875000000             -0.077978437972284
            -0.018100000000000 12118098919969.029296875000000 12118098919969.113281250000000             -0.083692625492629
            -0.018000000000000 10798547348257.621093750000000 10798547348257.710937500000000             -0.089790551127500
            -0.017900000000000  9622683029959.992187500000000  9622683029960.087890625000000             -0.096295250337305
            -0.017800000000000  8574859720369.760742187500000  8574859720369.864257812500000             -0.103230939550609
            -0.017700000000000  7641134909576.821289062500000  7641134909576.931640625000000             -0.110623062623848
            -0.017600000000000  6809084301129.023437500000000  6809084301129.141601562500000             -0.118498338180760
            -0.017500000000000  6067636492292.918945312500000  6067636492293.045898437500000             -0.126884807780311
            -0.017400000000000  5406925656141.500976562500000  5406925656141.636718750000000             -0.135811884855904
            -0.017300000000000  4818160265232.619140625000000  4818160265232.764648437500000             -0.145310404362372
            -0.017200000000000  4293506110093.781250000000000  4293506110093.936523437500000             -0.155412673060764
            -0.017100000000000  3825982055937.833984375000000  3825982055938.000000000000000             -0.166152520364195
            -0.017000000000000  3409367150531.092773437500000  3409367150531.270507812500000             -0.177565349661075
            -0.016900000000000  3038117847176.164062500000000  3038117847176.353515625000000             -0.189688190024835
            -0.016800000000000  2707294241364.545410156250000  2707294241364.748046875000000             -0.202559748211888
            -0.016700000000000  2412494339591.904296875000000  2412494339592.120605468750000             -0.216220460842001
            -0.016600000000000  2149795485705.849121093750000  2149795485706.079833984375000             -0.230712546647452
            -0.016500000000000  1915702165395.769531250000000  1915702165396.015625000000000             -0.246080058669467
            -0.016400000000000  1707099494302.388427734375000  1707099494302.650878906250000             -0.262368936272332
            -0.016300000000000  1521211770852.395019531250000  1521211770852.674560546875000             -0.279627056837385
            -0.016200000000000  1355565542315.109375000000000  1355565542315.407226562500000             -0.297904286990794
            -0.016100000000000  1207956692632.199707031250000  1207956692632.516845703125000             -0.317252533210642
            -0.016000000000000  1076421114085.629638671875000  1076421114085.967407226562500             -0.337725791650377
            -0.015900000000000   959208572556.114013671875000   959208572556.473388671875000             -0.359380197007250
            -0.015800000000000   854759418619.072631835937500   854759418619.454956054687500             -0.382274070255837
            -0.015700000000000   761683834591.940307617187500   761683834592.346801757812500             -0.406467965058326
            -0.015600000000000   678743341390.692016601562500   678743341391.124023437500000             -0.432024712654857
            -0.015500000000000   604834319122.709838867187500   604834319123.168823242187500             -0.459009465028880
            -0.015400000000000   538973322138.348937988281250   538973322138.836425781250000             -0.487489736134377
            -0.015300000000000   480283993140.779296875000000   480283993141.296813964843750             -0.517535440963765
            -0.015200000000000   427985402231.159179687500000   427985402231.708374023437500             -0.549218932227498
            -0.015100000000000   381381655726.487487792968750   381381655727.070129394531250             -0.582615034408893
            -0.015000000000000   339852636483.407043457031250   339852636484.024841308593750             -0.617801074950426
            -0.014900000000000   302845752517.127441406250000   302845752517.782287597656250             -0.654856912320812
            -0.014800000000000   269868584121.275543212890625   269868584121.969421386718750             -0.693864960705713
            -0.014700000000000   240482331649.995147705078125   240482331650.730072021484375             -0.734910211058755
            -0.014600000000000   214295976777.439208984375000   214295976778.217285156250000             -0.778080248243942
