             1.300000000000000          21974.435925483689061          21974.435925483689061 
             1.303000000000000          20865.566587927623914          20865.566587927623914 
             1.306000000000000          19812.925506978972408          19812.925506978972408 
             1.309000000000000          18813.558491369847616          18813.558491369847616 
             1.312000000000000          17864.674520794931595          17864.674520794931595 
             1.315000000000000          16963.636238544171647          16963.636238544171647 
             1.318000000000000          16107.951028307401430          16107.951028307401430 
             1.321000000000000          15295.262637366055060          15295.262637366055060 
             1.324000000000000          14523.343310950225714          14523.343310950225714 
             1.327000000000000          13790.086404928308184          13790.086404928308184 
             1.330000000000000          13093.499446208003064          13093.499446208003064 
             1.333000000000000          12431.697612290043253          12431.697612290043253 
             1.336000000000000          11802.897603326066019          11802.897603326066019 
             1.339000000000000          11205.411881815034576          11205.411881815034576 
             1.342000000000000          10637.643256723851664          10637.643256723851664 
             1.345000000000000          10098.079790360643528          10098.079790360643528 
             1.348000000000000           9585.290007758356296           9585.290007758356296 
             1.351000000000000           9097.918389662541813           9097.918389662541813 
             1.354000000000000           8634.681131455565264           8634.681131455565264 
             1.357000000000000           8194.362151507761155           8194.362151507761155 
             1.360000000000000           7775.809333520358450           7775.809333520358450 
             1.363000000000000           7377.930988429876379           7377.930988429876379 
             1.366000000000000           6999.692522377044043           6999.692522377044043 
             1.369000000000000           6640.113298114976715           6640.113298114976715 
             1.372000000000000           6298.263678043762411           6298.263678043762411 
             1.375000000000000           5973.262237816055858           5973.262237816055858 
             1.378000000000000           5664.273140164737924           5664.273140164737924 
             1.381000000000000           5370.503659263010377           5370.503659263010377 
             1.384000000000000           5091.201846542757266           5091.201846542757266 
             1.387000000000000           4825.654329471281926           4825.654329471281926 
             1.390000000000000           4573.184235322619315           4573.184235322619315 
             1.393000000000000           4333.149232480468527           4333.149232480468527 
             1.396000000000000           4104.939682277671636           4104.939682277671636 
             1.399000000000000           3887.976894814278239           3887.976894814278239 
             1.402000000000000           3681.711482604503544           3681.711482604503544 
             1.405000000000000           3485.621806284697868           3485.621806284697868 
             1.408000000000000           3299.212506971611674           3299.212506971611674 
             1.411000000000000           3122.013120193906616           3122.013120193906616 
             1.414000000000000           2953.576766632104864           2953.576766632104864 
             1.417000000000000           2793.478915194236833           2793.478915194236833 
             1.420000000000000           2641.316214227903856           2641.316214227903856 
             1.423000000000000           2496.705386925358198           2496.705386925358198 
             1.426000000000000           2359.282187217570481           2359.282187217570481 
             1.429000000000000           2228.700412677529584           2228.700412677529584 
             1.432000000000000           2104.630971163332561           2104.630971163332561 
             1.435000000000000           1986.760998128090705           1986.760998128090705 
             1.438000000000000           1874.793021708148444           1874.793021708148444 
             1.441000000000000           1768.444172873919342           1768.444172873919342 
             1.444000000000000           1667.445438089616346           1667.445438089616346 
             1.447000000000000           1571.540952079893714           1571.540952079893714 
             1.450000000000000           1480.487328443807883           1480.487328443807883 
             1.453000000000000           1394.053025990130891           1394.053025990130891 
             1.456000000000000           1312.017748793271267           1312.017748793271267 
             1.459000000000000           1234.171878086570814           1234.171878086570814 
             1.462000000000000           1160.315934220048575           1160.315934220048575 
             1.465000000000000           1090.260067013270827           1090.260067013270827 
             1.468000000000000           1023.823572931196395           1023.823572931196395 
             1.471000000000000            960.834437602116964            960.834437602116964 
             1.474000000000000            901.128902282514446            901.128902282514446 
             1.477000000000000            844.551052954261081            844.551052954261081 
             1.480000000000000            790.952430815226535            790.952430815226535 
             1.483000000000000            740.191662995424622            740.191662995424622 
             1.486000000000000            692.134112397689137            692.134112397689137 
             1.489000000000000            646.651545624693313            646.651545624693313 
             1.492000000000000            603.621818013239363            603.621818013239363 
             1.495000000000000            562.928574852218617            562.928574852218617 
             1.498000000000000            524.460967912956789            524.460967912956789 
             1.501000000000000            488.113386469793056            488.113386469793056 
             1.504000000000000            453.785202035024383            453.785202035024383 
             1.507000000000000            421.380526075846319            421.380526075846319 
             1.510000000000000            390.807980021894195            390.807980021894195 
             1.513000000000000            361.980476910589232            361.980476910589232 
             1.516000000000000            334.815014053817549            334.815014053817549 
             1.519000000000000            309.232476143642714            309.232476143642714 
             1.522000000000000            285.157448246985211            285.157448246985211 
             1.525000000000000            262.518038169607735            262.518038169607735 
             1.528000000000000            241.245707698245951            241.245707698245951 
             1.531000000000000            221.275112256791317            221.275112256791317 
             1.534000000000000            202.543948537736952            202.543948537736952 
             1.537000000000000            184.992809694138003            184.992809694138003 
             1.540000000000000            168.565047699839056            168.565047699839056 
             1.543000000000000            153.206642507095040            153.206642507095040 
             1.546000000000000            138.866077650726453            138.866077650726453 
             1.549000000000000            125.494221966965469            125.494221966965469 
             1.552000000000000            113.044217112967530            113.044217112967530 
             1.555000000000000            101.471370589889091            101.471370589889091 
             1.558000000000000             90.733053988297783             90.733053988297783 
             1.561000000000000             80.788606189776900             80.788606189776900 
             1.564000000000000             71.599241272703225             71.599241272703225 
             1.567000000000000             63.127960883648917             63.127960883648917 
             1.570000000000000             55.339470848445373             55.339470848445373 
             1.573000000000000             48.200101808959282             48.200101808959282 
             1.576000000000000             41.677733682866645             41.677733682866645 
             1.579000000000000             35.741723754428520             35.741723754428520 
             1.582000000000000             30.362838214310848             30.362838214310848 
             1.585000000000000             25.513186976053092             25.513186976053092 
             1.588000000000000             21.166161605768117             21.166161605768117 
             1.591000000000000             17.296376210195085             17.296376210195085 
             1.594000000000000             13.879611136253910             13.879611136253910 
             1.597000000000000             10.892759342888137             10.892759342888137 
             1.600000000000000              8.313775313158578              8.313775313158578 
             1.603000000000000              6.121626381386469              6.121626381386469 
             1.606000000000000              4.296246356565669              4.296246356565669 
